,project,has_repo,repo_sha,repo_commits,repo_size,has_wiki,wiki_sha,wiki_commits,wiki_size,image_refs,normal_analysis,has_readme,wiki_pages,extended_analysis,has_readme_ever,wiki_pages_ever
916,realm/realm-swift,TRUE,f7ab017ac93178c3df274248ca37e224e624e619,2591,94628,TRUE,d8946ace327b92aed6f8c9daf77adeb9e2773ab6,172,300,3,COMPLETED,TRUE,3,COMPLETED,TRUE,18
917,altercation/solarized,TRUE,62f656a02f93c5190a8753159e34b385588d5ff3,195,55020,FALSE,,,,33,COMPLETED,TRUE,0,COMPLETED,TRUE,0
918,android10/Android-CleanArchitecture,TRUE,8ed4222c537e40db05e9e685bbc253fafb6b8e1f,227,6512,TRUE,7894a9a53a1e56e6c861ff3ec1bc745331f40278,2,188,7,COMPLETED,TRUE,1,COMPLETED,TRUE,1
919,rasbt/deeplearning-models,TRUE,73f994c31528b81ea24210e1c5b90a1f273b2f13,117,82588,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
920,quantopian/zipline,TRUE,014f1fc339dc8b7671d29be2d85ce57d3daec343,3287,183956,TRUE,76d68c3b9475078c9c8755c29b43c4b8aa26b218,39,228,0,COMPLETED,FALSE,5,COMPLETED,TRUE,6
921,nswbmw/N-blog,TRUE,c842ec496fd90667bcb1acd8c9dd42aa3985526d,104,14916,TRUE,2a33be3cd285829fdef467f9678297674bd23f9d,298,660,37,COMPLETED,TRUE,29,COMPLETED,TRUE,65
922,Nyr/openvpn-install,TRUE,c0a3562f64505678394ba99ea9c104fde14118cc,168,396,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
923,jantic/DeOldify,TRUE,8de18234d4716f3f100a43c4da85038463025019,225,72200,TRUE,d8eb84e535601dbcabf9b5ea4f0a305141825a01,4,200,26,COMPLETED,TRUE,4,COMPLETED,TRUE,4
924,bower/bower,TRUE,a0d44443245cbe52f3f0bd90c3f41274bc040c7a,1292,7748,TRUE,b68a03ade25deed0b8d4e756e5ebd79530a18ec8,188,356,147,COMPLETED,TRUE,11,COMPLETED,TRUE,22
925,appium/appium,TRUE,8bde0703ad0bf9f1b5166fc6f7de3fe79f4bb030,4705,148836,TRUE,353415772aa43011bba9858e5df521f6cc7049dc,92,284,5,COMPLETED,TRUE,11,COMPLETED,TRUE,16
926,cool-RR/PySnooper,TRUE,7ca28af18dd7534097845a89be8a1a687b26a182,304,1252,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
927,braydie/HowToBeAProgrammer,TRUE,5c766e832c4271f4360c6074e1ad305220ab3580,224,2060,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
928,ossu/data-science,TRUE,c7bf83b6c84dc714e640cc953e6991a23d49e885,65,1708,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
929,bmorelli25/Become-A-Full-Stack-Web-Developer,TRUE,465307471ec29d4b352f552c4ee885a4e56c28b5,45,296,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
930,fullcalendar/fullcalendar,TRUE,bb20a0b080bfac9341a5a6ba903afc596a91b0d2,4686,41508,TRUE,0d9dbadcb5036b6193b33ea309cfd036cf3e03b3,18,200,0,COMPLETED,TRUE,1,COMPLETED,TRUE,4
931,kriskowal/q,TRUE,d180f4a0b22499607ac750b56766c8829d6bff43,499,2232,TRUE,a992ff913c2b45b09fdf70719639c8f236480851,164,364,3,COMPLETED,TRUE,12,COMPLETED,TRUE,12
932,madrobby/zepto,TRUE,b5ed8d607f67724788ec9ff492be297f64d47dfc,1012,9332,TRUE,940a60939084b3c2598c4e96250d9838cef37f7b,17,192,1,COMPLETED,TRUE,1,COMPLETED,TRUE,3
933,pouchdb/pouchdb,TRUE,9519c748c48cbac41451039765c758e5987bbc57,4038,133992,TRUE,3b22e57b44eae2417e6a29258830eed1e9b2dffe,160,308,5,COMPLETED,TRUE,10,COMPLETED,TRUE,23
934,taizilongxu/interview_python,TRUE,c97871bcc4ed907000ca209f2580dfa044e03e6a,41,536,TRUE,5bdc0e21a6c470d7759943700273b69bc7d86882,7,188,0,COMPLETED,FALSE,1,COMPLETED,FALSE,3
935,shadowsocks/shadowsocks-libev,TRUE,01dd7df1da98710a619a4a853f6f357dfc46f60f,1760,13088,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
936,designmodo/Flat-UI,TRUE,da7a2296826f7ee9a49214f48beeb6b764200d63,181,52676,TRUE,8c44e0fe166a4a6b3d92646027997d2a937412f5,1,188,0,COMPLETED,TRUE,1,COMPLETED,TRUE,1
937,SimulatedGREG/electron-vue,TRUE,8d4ed607d65300381a8f47d97923eb07832b1a9a,327,8500,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
938,microsoft/Data-Science-For-Beginners,TRUE,2741247ff492cc653b376827cb71ec247409d4bb,462,145724,FALSE,,,,9,COMPLETED,TRUE,0,COMPLETED,TRUE,0
939,airbnb/react-sketchapp,TRUE,b238e69c6f1e65ec6b1d8a908a91fbd9a8cc43a7,361,8700,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
940,dexteryy/spellbook-of-modern-webdev,TRUE,e750d931f3ae1e3be3c96ae5b2c4dacc30399dd5,44,868,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
941,JeffLi1993/springboot-learning-example,TRUE,87692cb86fade44b2a368bf625abeaecb56709a6,157,4136,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
942,ampproject/amphtml,TRUE,15781b541aae254d04a1cc777016aa40759100cb,19929,1208776,FALSE,,,,12,COMPLETED,TRUE,0,COMPLETED,TRUE,0
943,acdlite/recompose,TRUE,0394744d26c5d9033313e487d1785e7035211160,416,3084,TRUE,7b257d9534721f1a1fc3f7163ddc940dfd538cf5,81,240,6,COMPLETED,TRUE,2,COMPLETED,TRUE,5
944,source-foundry/Hack,TRUE,a737c121cabb337fdfe655d8c7304729f351e30f,868,142224,TRUE,759b62f04718b99bfabc0ecfaff2d1e237e39e26,3,188,10,COMPLETED,TRUE,1,COMPLETED,TRUE,2
945,alievk/avatarify-python,TRUE,013df6ee8df203f3d6532bf643d6526072100b81,248,11096,TRUE,471469db835ad2f0554421bab927d9017f9455b1,32,224,4,COMPLETED,TRUE,6,COMPLETED,TRUE,8
946,microsoft/react-native-windows,TRUE,37b2317e89bcdd97cf75c24bd5e40f33b51cd7b9,6136,240692,TRUE,f98a6836663e2c4949dc42ed3da2d5142e923382,253,516,16,COMPLETED,TRUE,23,COMPLETED,TRUE,32
947,bloc97/Anime4K,TRUE,78e4f78f65b772e94bae6e7db5c49af1e889f784,353,1109316,TRUE,8b1d1dfc9edc358a038145878d67e288e6f3d286,72,244,19,COMPLETED,TRUE,8,COMPLETED,TRUE,9
948,LMAX-Exchange/disruptor,TRUE,303d951e9681203d1926277709e763a4529add80,995,12908,TRUE,e745de2e755c1a72384c69acc4565c8180a1758f,98,656,8,COMPLETED,TRUE,11,COMPLETED,TRUE,14
949,kovidgoyal/kitty,TRUE,f95bc48f9b250baa2f58a74b709b6a4765536ee2,8881,63108,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,TRUE,0
950,nhn/tui.editor,TRUE,31bea651861ece883582d8ccc42cc0e8f8a0884c,334,84036,TRUE,87f1688e80486562eb41820f0d0b78dcdbea4782,62,248,18,COMPLETED,TRUE,6,COMPLETED,TRUE,13
951,icsharpcode/ILSpy,TRUE,6fa78d5b3413d32aca9e150d6934fc6323390329,3614,57036,TRUE,48db8633fd6e12e8cfef133a9b95f00c0b2e9008,191,1120,4,COMPLETED,TRUE,18,TIMEOUT,,
952,yaronn/blessed-contrib,TRUE,ecd48d98c4c63a9cacfe20f68f568b3321ec46f5,268,9348,TRUE,7772485d5df0a95f6f67b3a4653601b9c0192f6c,3,188,17,COMPLETED,TRUE,1,COMPLETED,TRUE,2
953,copy/v86,TRUE,9d54932e528ad181f71ced94808f59e01c028e1f,1733,22408,TRUE,064ffa86fec11ce5ef3ce8bbd63f11217753842c,10,196,0,COMPLETED,FALSE,2,COMPLETED,FALSE,3
954,fengdu78/deeplearning_ai_books,TRUE,0aed57582bb9334f3e8cd40e5a38b821161e33ab,89,786024,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
955,Tencent/ncnn,TRUE,067e8e1d929a1418d13ca0304311e5de61309638,2595,63272,FALSE,,,,11,COMPLETED,TRUE,0,COMPLETED,TRUE,0
956,keystonejs/keystone-classic,TRUE,6e5ba1142a0909c64a1a38e20f31fcf9bed6e4db,4732,164348,TRUE,eaeee60fe4559a55d5c6ee9bd88250a067f93c91,242,404,3,COMPLETED,TRUE,16,COMPLETED,TRUE,44
957,quozd/awesome-dotnet,TRUE,d1ea423e018bf4060ccc67a465db55459bf6ba4a,919,2136,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
958,allinurl/goaccess,TRUE,c19db58a6734fd57ede975fe66c1ee4467de48a7,3157,10048,TRUE,c9a9c873f57607c6f2fe30caf45897ae56be6676,4,192,4,COMPLETED,TRUE,2,COMPLETED,TRUE,2
959,nodemailer/nodemailer,TRUE,bc647a40b083ddafe7d75f0f06b2829a6d1ce7fb,729,22660,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
960,miloyip/game-programmer,TRUE,963fbeadd6f598adbd68406d975da5fb869a251c,56,305388,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
961,NVIDIA/nvidia-docker,TRUE,0c082f6e75ee7a02d85778d115c3b96c4d46f0d8,309,20348,TRUE,9745f481066f6f8f70c8b2cf3639915a67d33dae,388,1376,7,COMPLETED,TRUE,29,COMPLETED,TRUE,50
962,gabime/spdlog,TRUE,a26e174b367a60a51f0be83a81d6d066330cdd8f,2512,44260,TRUE,10cf005865bb1379997fc32d3dcf2511f2420df8,765,652,4,COMPLETED,TRUE,22,COMPLETED,TRUE,56
963,riot/riot,TRUE,426345d35f2213d7530accec021a5d341021c186,1892,24612,TRUE,4d61d38a5cbd5352c3d29ba56eb651fdb8f7f470,23,204,19,COMPLETED,TRUE,4,COMPLETED,TRUE,7
964,fastai/fastbook,TRUE,2b8b8a20974baa756e3702778270aa12e0ab046e,268,129044,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
965,you-dont-need/You-Dont-Need-Lodash-Underscore,TRUE,5bddb7176ca960bb15871170d97b567a45723aed,291,1060,FALSE,,,,7,COMPLETED,TRUE,0,COMPLETED,TRUE,0
966,Tencent/vConsole,TRUE,7e21480620151b23c3b74cbea682d4246cef4b18,306,8368,FALSE,,,,11,COMPLETED,TRUE,0,COMPLETED,TRUE,0
967,fatih/vim-go,TRUE,b7506c6da8ea3a88e268a91aa6630be3e26a20a9,2384,9628,TRUE,c38df447678072184d23494302fe6209edec6992,38,304,2,COMPLETED,TRUE,6,COMPLETED,TRUE,9
968,Eloston/ungoogled-chromium,TRUE,25ab998bdcf786b9a4b0f4ff4f9fd4dbba3bb7b4,1234,16384,TRUE,2bdbf194721389c550528c433adc7322e6c91e51,18,200,0,COMPLETED,TRUE,2,COMPLETED,TRUE,2
969,Tencent/MMKV,TRUE,fe34d4e0d147c9e6c1934e7dec26994ae98a9da6,152,6200,TRUE,113b80f871796f12bce7b89572acacab77d682a0,129,2412,20,COMPLETED,TRUE,34,COMPLETED,TRUE,67
970,Carthage/Carthage,TRUE,d89afefa6163b4645c5dd6e28c6f5077fa068477,1017,40248,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
971,plotly/plotly.js,TRUE,b2df3710d7877ff5b4f85256015a88c8ea8fbe1d,4736,1526356,FALSE,,,,5,COMPLETED,TRUE,0,TIMEOUT,,
972,facebook/prophet,TRUE,84132a29eb8c54976033128965a8d6426831aa4c,526,79652,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
973,hemanth/functional-programming-jargon,TRUE,d3b3a6ffa0328840c52475cd4b16c444118732a5,150,728,TRUE,b6afe0e9b74f938829e6d5d0bf0bfe2e908ea33d,17,208,0,COMPLETED,FALSE,5,COMPLETED,FALSE,5
974,lewagon/dotfiles,TRUE,8c0c79dc1e47b25e562c78cd32c7ede8612a24b4,175,460,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
975,chrislusf/seaweedfs,TRUE,625fd16a2e5eb676e8c9eaa0268f78246c69b1ef,5988,101092,TRUE,07c543d84b93200f525cf8617a2a7b5b2e0a8f04,1324,10488,22,COMPLETED,TRUE,86,COMPLETED,TRUE,116
976,thedaviddias/Front-End-Performance-Checklist,TRUE,d973d8ddc710b1252a2f3ba4d0f8da0cef471ba1,120,668,FALSE,,,,22,COMPLETED,TRUE,0,COMPLETED,TRUE,0
977,kivy/kivy,TRUE,37292f00a8a457762a94011d7719e2c7d03d821c,5083,112424,TRUE,86fe9fdfe7070411552be41d8ec3878f8412efa0,825,1256,28,COMPLETED,TRUE,82,COMPLETED,TRUE,133
978,twbs/ratchet,TRUE,c662c76a369148ac8887ac1831301de15e85e90f,410,17436,TRUE,a172bcd20f3acd0a09f4dae2a625ccbb346a2b04,2,188,3,COMPLETED,TRUE,1,COMPLETED,TRUE,1
979,ethereum/wiki,TRUE,dc7df7ed4ef468ff0abbc037a46903fa12fa1003,2946,4256,TRUE,cd2dfea8a32cc20955801dd5453217ef46cc204d,6494,10312,78,COMPLETED,TRUE,202,TIMEOUT,,
980,zsh-users/zsh-syntax-highlighting,TRUE,caa749d030d22168445c4cb97befd406d2828db0,1097,3592,FALSE,,,,9,COMPLETED,TRUE,0,COMPLETED,TRUE,0
981,angular-ui/bootstrap,TRUE,baf0a567f9f4641848a9a4699695f9cde5f28f70,2038,12864,TRUE,791c47d67262a3447a9bc4f5e8c1fc55e4e27726,57,248,4,COMPLETED,TRUE,8,COMPLETED,TRUE,12
982,dyc87112/SpringBoot-Learning,TRUE,4212d163da816c6fa5b28d59130318dac2379a73,456,43904,TRUE,4704e6f58279f52ddcf9860950e785ef5ddcbb63,2,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,1
983,cmusatyalab/openface,TRUE,1142e7ac47c61dc77eb1cd58697b0fb344688d10,695,46336,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
984,grab/front-end-guide,TRUE,1c42022b3cae66c44249639307a01a06ecea75f4,70,8824,FALSE,,,,13,COMPLETED,TRUE,0,COMPLETED,TRUE,0
985,facebookarchive/prepack,TRUE,5beedbe85bd5b9d2de1264abafbb3b76f8584297,1537,32556,TRUE,5a5b337a8829cfa844a523b465d4428942546efb,308,612,2,COMPLETED,TRUE,69,COMPLETED,TRUE,74
986,doocs/leetcode,TRUE,74f8ed251283b72cd190564ad9c3d34b10cbc6f3,4557,639900,TRUE,ecaed68ceb1e71b985e5f5004c978d5d42619b59,31,224,16,COMPLETED,TRUE,1,TIMEOUT,,
987,node-red/node-red,TRUE,fc5a5f1b734409b7ceaa8cc19a03a7a1917e9932,3453,70908,TRUE,34f893df1d915e8fafba6e0023c190f9e50b3cc8,749,4636,68,COMPLETED,TRUE,80,TIMEOUT,,
988,cyrildiagne/ar-cutpaste,TRUE,155fddc9b16d5e6ab4f67864c87875d832626feb,34,820,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
989,Vonng/ddia,TRUE,fa4debc715181f2188ab43096f211e7354fa33c7,363,60548,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
990,antonmedv/fx,TRUE,751e5865da473412e6a8d997ff532aac92387b49,346,4456,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
991,Tencent/weui-wxss,TRUE,6eb8813960eb73daf6a6ab9b03f5fc84f608984d,55,7984,TRUE,262fd818f0943d31097c94a2bd6fc933a74e3245,1,188,4,COMPLETED,TRUE,1,COMPLETED,TRUE,1
992,frappe/charts,TRUE,7adc904b08fbb45fb30372d9c6a3c3df43f80085,210,10532,TRUE,92ac2ac5f706a64f4ae677747211f6e353ca3548,5,188,3,COMPLETED,TRUE,1,COMPLETED,TRUE,2
993,twitter/twemoji,TRUE,ad3d3d669bb3697946577247ebb15818f09c6c91,355,874848,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
994,kailashahirwar/cheatsheets-ai,TRUE,8be2a53d7841892a54ea18369935965492ea3600,28,65288,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
995,swagger-api/swagger-codegen,TRUE,ab0793b38263d6272d6855a789cb37d195b27c60,4216,272596,TRUE,ac6ab9d2708d733daf1cd693965a847b2c86d10d,212,404,5,COMPLETED,TRUE,18,TIMEOUT,,
996,mkdocs/mkdocs,TRUE,82bd8ba5ff177347d094b095bd623a85aaa4c80f,1009,38528,TRUE,488818518a83c44ba85e8009dde88c4acdae7161,507,1244,132,COMPLETED,TRUE,12,COMPLETED,TRUE,26
997,go-redis/redis,TRUE,25db55cdc06b2f3399dbc2408c8fad45ca6e7a56,1193,5568,TRUE,39a64c854f584e096e59072f5a3c1f90bb26a5a2,5,188,6,COMPLETED,TRUE,1,COMPLETED,TRUE,1
998,rupa/z,TRUE,b82ac78a2d4457d2ca09973332638f123f065fd1,182,400,TRUE,74853aa1daa205ce9be7eb13271323713833a3c2,40,224,0,COMPLETED,FALSE,6,COMPLETED,FALSE,7
999,fmtlib/fmt,TRUE,568233889171e0ee91bf28879b1482b038e84cc2,5007,19648,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,TRUE,0
1000,krisk/Fuse,TRUE,7ff9c2f2ea8345287b05f7560799c6fee92325e3,608,9040,TRUE,6ceee87440324b49139f3b68de8015f77ea931d3,1,188,7,COMPLETED,TRUE,1,COMPLETED,TRUE,1
